product_url,product_title,product_price,product_description
https://deuscustoms.eu/products/tuscaloosa-jacket-lichen-green,Tuscaloosa Jacket,€199.00 EUR,"Breitling and Deus Ex Machina have embarked on a collaboration that merges our passions for freedom and exploration. Together, we’ve crafted a range of apparel and accessories for the modern adventurer.Regular fit, classic workwear jacket with a twill embroidered badge across chest.Embroidered art across back, and lower jet and internal patch pockets. Zip front closurewith corozo nut button adjustment at cuff and hem. A cotton and polyester mix outer shell, with a recycled nylon quilted lining and polyester wadding.Finished with a heavy garment wash."
https://deuscustoms.eu/products/offshore-windstopper-anthracite,Offshore Windstopper,€104.30 EUR,"The Windstopper is another of the classic jacketing styles of 80s/90s that’s been gathering  dust since its heyday, but we’re here to say no more. The Offshore Windstopper nods to  the era that inspired it with some chunky, colourful text, and all the features you’d expect (if  you can remember): front zip, drawstring hem, front zip pockets; perfect for the boat, the  golf course and weekend down the coast alike."
https://deuscustoms.eu/products/military-tank-clover-green,Military Tank,€49.00 EUR,"The Military Tank is a part of the Deus Ex Machina 2021 Women's¬†Winter¬†Capsule Collection.Deus Womens is back for a second season with threads cut for the creatives, the surfers, the motorcycle enthusiasts, musicians, artists, poets, the fearless, the good time lovers, the forward thinking, never sitting still - on to the next adventure women who are redefining 'womenswear'.This¬†slim fit¬†tank¬†features:‚óè Branded hem label‚óè 95% cotton 5% elastane rib‚óè¬†Heavy enzyme¬†garment washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/hank-work-pant-ensign-blue,Hank Work Pant,€90.30 EUR,"Relaxed Fit Pant With Branded Label On Back Pocket, 100% Cotton SateenFabrication With A Garment Wash"
https://deuscustoms.eu/products/sleeping-sun-cap-black,Sleeping Sun Cap,€39.00 EUR,"5 Panel Short Cap With Front And Back Embroidered Art, 100% CottonFabrication, D-Ring Back Adjuster And Woven Flag Label"
https://deuscustoms.eu/products/mona-fatigue-pant-black-w21,Mona Fatigue Pant,€69.30 EUR,"The Mona Fatigue Pant is a part of the Deus Ex Machina 2021 Women's Summer Capsule Collection.Deus Womens is back for a second season with threads cut for the creatives, the surfers, the motorcycle enthusiasts, musicians, artists, poets, the fearless, the good time lovers, the forward thinking, never sitting still - on to the next adventure women who are redefining 'womenswear'.Thisrelaxed fitfatigue pantfeatures:Patched pockets100% reverse slub twill fabricationHeavy enzyme stone washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/passenger-trucker-honey-gold,Passenger Trucker,€39.00 EUR,"6 Panel Low Trucker Hat, 100% Cotton Canvas Fabrication With Nylon Mesh, Front Twill Patch, Back Embroidery Logo, Plastic Snap Adjuster And Woven Flag Label100% Nylon Coin Pouch, Zip Pocket, D-Ring Attachment And Front Woven Branded Label"
https://deuscustoms.eu/products/threepeat-moto-jersey-lemon-chrome,Threepeat Moto Jersey,€69.30 EUR,"We’ve long been banged the drum for incorporating a Moto jersey into your wardrobe, but if you’re still on the fence, here goes. The Threepeat Moto Jersey is a timeless take on classic Moto jersey designs, with a nod to some classic Serie A kits. Gym, beach day, night out, round of golf, fishing jersey; if it needs doing, you can do it in the Threepeat.Oversized Fit Ls Moto Jersey With Front, Back And Sleeve Prints, 100% Polyester Mesh Fabrication With A Garment Wash"
https://deuscustoms.eu/products/the-long-road-to-grajagan-book-multi,THE LONG ROAD TO GRAJAGAN BOOK,€89.00 EUR,"Chris Grundy and Deus Ex Machina present 'The Long Road, Grajagan Bay'. 136 pages of photography, punctuated by the poetic recollections of Beau Foster. The book documents a journey through Indonesia to the rarified breaks of Grajagan as seen in the homonym film we released in partnership with FCS."
https://deuscustoms.eu/products/paradigm-tee-black,Paradigm Tee,€69.00 EUR,"Oversized Fit T-Shirt With Front And Back Prints, 280gm Recycled Cotton Rugby Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/patrol-tee-vintage-white,Patrol Tee,€69.00 EUR,"Breitling and Deus Ex Machina have embarked on a collaboration that merges our passions for freedom and exploration. Together, we’ve crafted a range of apparel and accessories for the modern adventurer.Regular fit tee featuring artwork on chest and back, 100% recycled cotton 220gm jersey fabrication finished with a garment wash."
https://deuscustoms.eu/products/chinchilla-hoodie-grey-marle,Chinchilla Hoodie,€90.30 EUR,"Ever met a Chinchilla? Soft little devils. Thus the naming of the ‘Chinchilla’ Hood. It’s a solid, zip-up style with lovely branding which is, as the name suggests, softer than average. Zip it up, pull the hood over, and yank the drawstring tight so they can see nothing but the eyes.Fabrication320gsm 100%Organic Cotton Loop Back Fleece"
https://deuscustoms.eu/products/no-177-crew-anthracite,No.177 Crew,€169.00 EUR,"The No.177 Crew is the perfect addition to the wardrobe if you value refined style, and have grown tired of regular Crewnecks. The product of designer Matt Willey’s ongoing fascination with old motor racing posters, programmes and team uniforms, the No.177 Crew is a statement piece that you can wear everyday. It’s box fit, features chest embroidery, contrast elbow patches, and has a 50/50 Cotton/recycled Cotton fabrication."
https://deuscustoms.eu/products/offshore-windstopper-dirty-white,Offshore Windstopper,€104.30 EUR,"The Windstopper is another of the classic jacketing styles of 80s/90s that’s been gathering  dust since its heyday, but we’re here to say no more. The Offshore Windstopper nods to  the era that inspired it with some chunky, colourful text, and all the features you’d expect (if  you can remember): front zip, drawstring hem, front zip pockets; perfect for the boat, the  golf course and weekend down the coast alike."
https://deuscustoms.eu/products/monique-jersey-skirt-black,Monique Jersey Skirt,€69.30 EUR,"The Monique Jersey Skirt is a part of the Deus Ex Machina Autumn 2021 Women's Capsule Collection.Thisregular fit jersey skirtfeatures:Embroidered patchRibbed waistband450gsm 96% cotton 4% elastane looped back cotton fabricationRibbed waistbandGarment washSize (cms)681012141/2 Waist32.2533.53639431/2 Hip45.2546.5495256Hem Width48.2549.5525559Skirt Length66.166.46767.668.2Designed and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/deus-wipe-gloves,Deus Wipe Gloves,€128.00 EUR,"These gloves are NOT certified to the EN 13594 standard.For your safety please note that this item is not to be considered as personal protective equipment.Introducing the Deus Wipe glove, handcrafted in Japan from 100% Napa cowhide leather, these gloves feature an elastic wrist band, suede strip detailing, palm and throttle reinforcement and a Deus logo stamped on the wrist panel. These gloves are offered in two colours, black and natural tan.¬†Without doubt the quality, premium materials and attention to detail of our gloves makes them a staple for any discerning rider.Sizing information*:SMLXLThumb5.5cm6cm6.5cm7cmIndex6.5cm7cm7.5cm8cmMiddle8.0cm8.5cm9.0cm10cmRing7.5cm8.0cm8.5cm9.0cmPink5.5cm6.5cm6cm6.5cmWidth**21.0cm22.0cm23.0cm24.0cm*Sizing is approximate, from fingertip to webbing. A tighter fit is better as the gloves give a little over time**Width is the circumference around the palm"
https://deuscustoms.eu/products/klamath-fleece-shirt-grey,Klamath Fleece Shirt,€90.30 EUR,"FORETHICA: ""For Ethical Choice"" recycled polyester microfleeceDEUS EX MACHINA presents Deus Powdertools Alternative Snowcraft.Influenced by our fondness of deep powdery days in the snowy mountains, DEUS POWDER TOOLS was a notion conjured up by Japan DEUS chapter. With steady snowfall common in the mountainous regions of the country, frosty winters are a part of life for many here. The Snowsurf subculture has been around in Japan for decades and the Japanese have been experimenting with hand-shaped edgeless snow craft for some time now. Deus Powdertools snowboards incorporate those radical tail and nose concepts to innovative technology and material applications for ... easy carve, awesome float, and smooth glide snow craft.At a glance, this collection of odd-shaped boards appears to be created specifically for the fluffy white stuff, but these alternative shapes are designed to carve exceptionally on groomed runs as well as excel in deep powder.What started out 6 years ago together with established surfboard builder Takuya Tappy Yoshikawa, as a design experiment in innovative Snowsurf boards has become an extension of Deus 'culture of Creativity' in Japan.A natural progression from commutes to the snowy peaks came a desire to create a ""Metro to Mountain"" apparel collection under the same name for these cold winter trips. Being dressed for the cold weather makes smart sense but being smartly dressed for the city is sensible too."
https://deuscustoms.eu/products/big-fella-canvas-pant-blue-heaven,Big Fella Canvas Pant,€129.00 EUR,"Relaxed Fit Pant With Zip Fly And Shank Button Closure, EmbroideredArtwork On Back Pocket, Branded Leather Patch,100% Heavy OrganicCanvas Fabrication, Garment Dyed With Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/veilance-bucket-white-chalk,Veilance Bucket,€41.30 EUR,100% Cotton Twill Bucket Hat With Front Embroidered Art With A HeavyEnzyme Stone Wash
https://deuscustoms.eu/products/helmet-tee-vintage-white,Helmet Tee,€59.00 EUR,
https://deuscustoms.eu/products/blanche-long-sleeve-tee-vintage-white,Blanche Long Sleeve Tee,€55.30 EUR,"Box Fit Ls T-Shirt With Chest And Back Prints, 50% Recycled Cotton 50% Recycled Polyester Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/harmony-crew-illusion-blue,Harmony Crew,€76.30 EUR,"The humble crewneck is one of the most underrated garments in sartorial Christendom, and if you count yourself amongst the enlightened, then the Harmony Crew’s your guy. The fit’s oversized, the fabrication’s 450gm Brushed Back Fleece and it comes in two colours: Illusion Blue (for the sure hand) and Anthracite (for the understated).Model is 188cm and wears a size medium."
https://deuscustoms.eu/products/barrett-hoodie-potting-soil,Barrett Hoodie,€111.30 EUR,"Plain hoodies have the tendency to look like they came from (insert mass-produced chain store are) but not everyone wants to wear a hood branded to the eyeballs daily. Which is why we created the Barrett Hoodie. With its block colour fabrication and covert branding it’s understated enough to hide in, whilst still letting them know which team you’re repping. The fabrication’s a mix of 380gm Cotton/Nylon Cordura Brushed Back Fleece, and it’s sure to be the warmest, most rotated hood in your arsenal."
https://deuscustoms.eu/products/foreman-shirt-vintage-white,Foreman Shirt,€69.30 EUR,"The short-sleeved shirt has long been the Achilles heel of many a menswear enthusiast, but you needn’t fear our bicep-kissing friends. Take the Foreman: perfect for a beer in the sun when you feel like stepping out of the plain-tee uniform, made from 100% Cotton SateenFabrication100% Cotton Sateen"
https://deuscustoms.eu/products/hank-work-pant-work-green,Hank Work Pant,€90.30 EUR,"Relaxed Fit Pant With Branded Label On Back Pocket, 100% Cotton SateenFabrication With A Garment Wash"
https://deuscustoms.eu/products/portal-dad-cap-dirty-white,Portal Dad Cap,€39.00 EUR,"6 Panel Dad Cap With Soft Suede Visor, Front Embroidery And Rear WovenFlag Label, 100% Cotton Twill Fabrication"
https://deuscustoms.eu/products/naito-scarf-amazon-green,Naito Scarf,€39.00 EUR,"The Naito Scarf¬† is a part of the Deus Ex Machina Spring 2021¬†Naito Capsule Collection.Wool blend scarf featuring a jacquard pattern knit and two colour tassel-ended edges.Designed and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/baylands-shield-rash-black,Baylands Shield Rash,€69.00 EUR,"- Long Sleeve Performance Surf Shirt with Front Print- 6 oz 80% Polymide 20% Elastane Fabrication- 50+ UPF¬†Protection¬†and Ultraviolet Protection-Wash Care: gentle machine wash with similar colors, wash inside out"
https://deuscustoms.eu/products/surwagon-tee-pine,Surwagon Tee,€59.00 EUR,"Box fit t-shirt with front print, 220gm organic cotton jersey fabricationwith a garment wash."
